start_time,end_time,duration_sec,src_ip,dst_ip,protocol,src_port,dst_port,bytes,packets
2025-09-08 21:57:11.532032,2025-09-08 21:57:41.532032,30,10.0.0.242,172.16.6.219,UDP,80,53,462005,590
2025-09-09 04:48:57.532032,2025-09-09 04:50:39.532032,102,10.0.8.196,172.16.2.126,UDP,53,22,389585,591
2025-09-08 23:35:47.532032,2025-09-08 23:36:25.532032,38,10.0.10.49,172.16.8.111,ICMP,3389,22,94864,129
2025-09-09 00:30:24.532032,2025-09-09 00:35:18.532032,294,10.0.9.211,172.16.2.162,UDP,22,80,362363,692
2025-09-08 18:52:50.532032,2025-09-08 18:55:24.532032,154,10.0.3.136,172.16.4.106,UDP,53,25,749674,640
2025-09-09 05:27:34.532032,2025-09-09 05:27:46.532032,12,10.0.4.134,172.16.3.166,TCP,443,22,933448,1571
2025-09-08 21:45:55.532032,2025-09-08 21:48:14.532032,139,10.0.7.254,172.16.0.120,ICMP,3389,443,264204,420
2025-09-08 10:06:23.532032,2025-09-08 10:08:35.532032,132,10.0.6.147,172.16.7.228,TCP,22,22,115029,165
2025-09-08 14:24:42.532032,2025-09-08 14:29:41.532032,299,10.0.5.127,172.16.10.39,UDP,110,443,290345,331
2025-09-09 03:58:10.532032,2025-09-09 03:59:38.532032,88,10.0.3.236,172.16.4.184,UDP,3389,443,686264,1261
2025-09-08 15:42:01.532032,2025-09-08 15:43:44.532032,103,10.0.5.130,172.16.5.18,ICMP,22,110,167900,244
2025-09-08 12:18:16.532032,2025-09-08 12:22:47.532032,271,10.0.8.75,172.16.3.234,ICMP,110,443,552298,809
2025-09-09 07:05:12.532032,2025-09-09 07:08:56.532032,224,10.0.0.229,172.16.10.236,TCP,22,53,91641,90
2025-09-08 14:15:51.532032,2025-09-08 14:20:21.532032,270,10.0.5.71,172.16.3.241,ICMP,25,110,839453,986
2025-09-08 19:19:13.532032,2025-09-08 19:19:49.532032,36,10.0.0.130,172.16.2.109,UDP,443,22,667862,954
2025-09-08 15:57:59.532032,2025-09-08 16:01:46.532032,227,10.0.9.230,172.16.0.103,TCP,53,53,344698,582
2025-09-08 19:06:58.532032,2025-09-08 19:11:29.532032,271,10.0.1.148,172.16.9.105,UDP,80,3389,973676,3404
2025-09-09 05:05:28.532032,2025-09-09 05:07:12.532032,104,10.0.7.90,172.16.2.29,TCP,443,110,133604,224
2025-09-09 05:38:43.532032,2025-09-09 05:40:52.532032,129,10.0.0.186,172.16.6.164,UDP,3389,53,403127,3567
2025-09-08 11:25:16.532032,2025-09-08 11:29:04.532032,228,10.0.8.115,172.16.2.91,TCP,3389,110,745976,1001
2025-09-08 16:29:37.532032,2025-09-08 16:33:17.532032,220,10.0.4.243,172.16.6.192,UDP,80,53,341747,322
2025-09-08 23:05:41.532032,2025-09-08 23:08:18.532032,157,10.0.8.113,172.16.10.134,TCP,22,25,646792,1283
2025-09-08 17:50:52.532032,2025-09-08 17:54:19.532032,207,10.0.7.45,172.16.7.182,UDP,53,443,995796,1301
2025-09-09 07:10:35.532032,2025-09-09 07:14:16.532032,221,10.0.1.52,172.16.3.83,ICMP,80,22,928767,2254
2025-09-09 05:34:35.532032,2025-09-09 05:37:51.532032,196,10.0.1.102,172.16.8.232,TCP,3389,110,531795,486
2025-09-08 11:58:25.532032,2025-09-08 12:00:34.532032,129,10.0.0.166,172.16.3.102,ICMP,443,80,117764,411
2025-09-08 14:45:13.532032,2025-09-08 14:47:37.532032,144,10.0.4.235,172.16.10.199,ICMP,80,53,42699,91
2025-09-09 03:42:06.532032,2025-09-09 03:45:45.532032,219,10.0.10.47,172.16.7.130,ICMP,110,22,973179,1080
2025-09-09 01:00:47.532032,2025-09-09 01:04:23.532032,216,10.0.0.123,172.16.6.246,TCP,110,80,281281,246
2025-09-09 03:42:19.532032,2025-09-09 03:46:03.532032,224,10.0.0.169,172.16.8.249,ICMP,22,25,825056,1127
2025-09-08 23:19:41.532032,2025-09-08 23:21:58.532032,137,10.0.0.247,172.16.7.158,TCP,443,22,413576,1238
2025-09-08 09:01:02.532032,2025-09-08 09:03:23.532032,141,10.0.7.141,172.16.3.114,ICMP,443,443,438110,901
2025-09-09 05:44:56.532032,2025-09-09 05:46:44.532032,108,10.0.5.62,172.16.9.38,UDP,110,443,696329,611
2025-09-08 10:20:16.532032,2025-09-08 10:21:44.532032,88,10.0.2.69,172.16.6.140,UDP,80,22,173448,357
2025-09-08 23:18:19.532032,2025-09-08 23:20:56.532032,157,10.0.6.8,172.16.1.150,ICMP,3389,22,580279,988
2025-09-09 02:08:24.532032,2025-09-09 02:12:26.532032,242,10.0.5.176,172.16.9.79,UDP,22,3389,231387,168
2025-09-08 14:48:12.532032,2025-09-08 14:50:38.532032,146,10.0.9.233,172.16.5.104,UDP,53,22,770374,1012
2025-09-08 16:11:57.532032,2025-09-08 16:16:40.532032,283,10.0.9.77,172.16.8.10,UDP,22,80,797255,618
2025-09-08 14:15:06.532032,2025-09-08 14:17:46.532032,160,10.0.3.19,172.16.6.41,TCP,110,443,70519,102
2025-09-08 19:23:26.532032,2025-09-08 19:25:53.532032,147,10.0.10.197,172.16.9.33,TCP,80,53,187218,225
2025-09-09 06:21:02.532032,2025-09-09 06:23:54.532032,172,10.0.0.44,172.16.1.160,TCP,80,3389,401771,1161
2025-09-09 03:39:51.532032,2025-09-09 03:42:22.532032,151,10.0.1.144,172.16.4.99,UDP,25,53,773336,615
2025-09-09 08:05:14.532032,2025-09-09 08:08:00.532032,166,10.0.10.163,172.16.10.209,TCP,53,25,969049,683
2025-09-09 06:07:27.532032,2025-09-09 06:10:54.532032,207,10.0.4.222,172.16.0.236,TCP,443,53,19823,39
2025-09-08 20:05:06.532032,2025-09-08 20:07:46.532032,160,10.0.1.24,172.16.3.10,UDP,80,25,823408,2869
2025-09-09 02:35:56.532032,2025-09-09 02:36:30.532032,34,10.0.0.224,172.16.0.198,ICMP,80,53,78535,173
2025-09-09 04:00:44.532032,2025-09-09 04:03:08.532032,144,10.0.2.226,172.16.5.6,ICMP,110,25,802978,695
2025-09-08 18:03:37.532032,2025-09-08 18:03:38.532032,1,10.0.8.230,172.16.8.154,ICMP,3389,22,25815,95
2025-09-08 12:51:59.532032,2025-09-08 12:53:55.532032,116,10.0.2.161,172.16.10.85,TCP,25,110,673710,1184
2025-09-08 10:12:28.532032,2025-09-08 10:14:04.532032,96,10.0.4.64,172.16.7.222,TCP,443,25,884113,1786
2025-09-08 16:18:12.532032,2025-09-08 16:21:16.532032,184,10.0.0.48,172.16.4.100,ICMP,443,22,935990,3342
2025-09-08 23:40:14.532032,2025-09-08 23:40:55.532032,41,10.0.8.96,172.16.9.61,ICMP,110,80,702181,804
2025-09-09 01:53:05.532032,2025-09-09 01:56:34.532032,209,10.0.3.203,172.16.1.158,ICMP,110,25,322168,239
2025-09-08 09:12:29.532032,2025-09-08 09:17:21.532032,292,10.0.7.227,172.16.2.88,ICMP,3389,110,513000,422
2025-09-09 06:11:12.532032,2025-09-09 06:15:30.532032,258,10.0.7.245,172.16.10.143,ICMP,110,443,145306,135
2025-09-09 08:00:13.532032,2025-09-09 08:01:07.532032,54,10.0.3.246,172.16.2.141,TCP,80,80,526522,361
2025-09-08 17:48:26.532032,2025-09-08 17:52:27.532032,241,10.0.10.79,172.16.8.67,TCP,3389,3389,54537,60
2025-09-09 00:30:10.532032,2025-09-09 00:31:55.532032,105,10.0.10.46,172.16.0.56,UDP,443,80,801315,1599
2025-09-08 23:25:06.532032,2025-09-08 23:25:37.532032,31,10.0.6.11,172.16.10.208,TCP,80,443,807510,7341
2025-09-08 21:07:34.532032,2025-09-08 21:07:53.532032,19,10.0.3.79,172.16.10.151,ICMP,3389,53,45360,66
2025-09-08 15:51:39.532032,2025-09-08 15:53:24.532032,105,10.0.2.213,172.16.5.71,TCP,22,25,221117,329
2025-09-09 08:13:13.532032,2025-09-09 08:13:59.532032,46,10.0.3.161,172.16.1.249,TCP,3389,25,541673,396
2025-09-08 08:40:27.532032,2025-09-08 08:42:16.532032,109,10.0.5.17,172.16.3.163,TCP,22,53,72151,348
2025-09-08 09:50:13.532032,2025-09-08 09:53:51.532032,218,10.0.0.239,172.16.1.59,ICMP,110,3389,528935,569
2025-09-08 13:00:44.532032,2025-09-08 13:03:28.532032,164,10.0.5.213,172.16.2.148,UDP,22,25,966996,1532
2025-09-08 19:08:41.532032,2025-09-08 19:11:39.532032,178,10.0.0.237,172.16.2.201,TCP,53,443,875842,1368
2025-09-09 08:13:00.532032,2025-09-09 08:15:13.532032,133,10.0.7.1,172.16.7.161,UDP,443,25,761431,598
2025-09-09 01:17:11.532032,2025-09-09 01:19:09.532032,118,10.0.8.99,172.16.8.44,UDP,443,53,46500,66
2025-09-09 02:00:54.532032,2025-09-09 02:05:48.532032,294,10.0.5.42,172.16.9.234,ICMP,443,443,654635,1398
2025-09-08 21:52:01.532032,2025-09-08 21:56:51.532032,290,10.0.10.40,172.16.4.223,ICMP,3389,22,230334,303
2025-09-08 23:42:06.532032,2025-09-08 23:42:10.532032,4,10.0.0.161,172.16.3.11,ICMP,53,53,602966,453
2025-09-08 12:29:39.532032,2025-09-08 12:32:38.532032,179,10.0.0.203,172.16.4.232,ICMP,110,3389,102567,106
2025-09-09 00:14:30.532032,2025-09-09 00:15:02.532032,32,10.0.10.84,172.16.9.248,UDP,22,80,488282,1856
2025-09-08 21:55:17.532032,2025-09-08 21:55:29.532032,12,10.0.4.233,172.16.0.104,ICMP,80,53,898846,728
2025-09-08 16:23:17.532032,2025-09-08 16:27:01.532032,224,10.0.10.95,172.16.5.53,ICMP,53,80,5062,41
2025-09-08 11:34:14.532032,2025-09-08 11:38:31.532032,257,10.0.8.80,172.16.4.114,UDP,53,22,163283,168
2025-09-08 21:47:38.532032,2025-09-08 21:51:39.532032,241,10.0.1.119,172.16.7.125,TCP,25,110,62694,49
2025-09-09 00:55:15.532032,2025-09-09 00:58:58.532032,223,10.0.7.114,172.16.5.103,TCP,80,53,26496,40
2025-09-08 21:52:58.532032,2025-09-08 21:57:35.532032,277,10.0.3.180,172.16.0.139,ICMP,110,110,116894,216
2025-09-09 08:21:58.532032,2025-09-09 08:22:19.532032,21,10.0.1.70,172.16.9.36,ICMP,3389,53,908206,981
2025-09-08 09:01:07.532032,2025-09-08 09:05:31.532032,264,10.0.2.59,172.16.7.212,ICMP,22,80,840366,562
2025-09-08 09:10:48.532032,2025-09-08 09:14:20.532032,212,10.0.9.205,172.16.8.235,UDP,3389,25,930451,1739
2025-09-09 07:31:22.532032,2025-09-09 07:35:38.532032,256,10.0.4.151,172.16.9.125,ICMP,53,3389,127489,112
2025-09-09 04:22:40.532032,2025-09-09 04:22:43.532032,3,10.0.7.93,172.16.10.174,TCP,22,22,577495,484
2025-09-08 10:22:27.532032,2025-09-08 10:27:18.532032,291,10.0.7.229,172.16.6.24,UDP,80,25,813809,600
2025-09-09 00:24:13.532032,2025-09-09 00:28:30.532032,257,10.0.5.62,172.16.5.70,TCP,53,110,920341,657
2025-09-08 18:45:13.532032,2025-09-08 18:45:19.532032,6,10.0.10.95,172.16.6.181,UDP,443,53,540279,1543
2025-09-09 03:04:10.532032,2025-09-09 03:04:44.532032,34,10.0.9.14,172.16.0.107,UDP,80,53,629149,689
2025-09-08 18:06:25.532032,2025-09-08 18:08:26.532032,121,10.0.9.233,172.16.10.232,TCP,110,3389,890744,620
2025-09-08 14:40:12.532032,2025-09-08 14:44:07.532032,235,10.0.9.78,172.16.4.20,UDP,443,3389,110157,84
2025-09-09 08:01:48.532032,2025-09-09 08:02:44.532032,56,10.0.10.88,172.16.5.70,ICMP,25,22,115099,82
2025-09-09 06:54:59.532032,2025-09-09 06:57:47.532032,168,10.0.3.229,172.16.0.46,UDP,3389,80,185258,135
2025-09-09 04:13:55.532032,2025-09-09 04:15:31.532032,96,10.0.5.54,172.16.0.42,ICMP,110,80,767763,8927
2025-09-09 05:12:53.532032,2025-09-09 05:15:56.532032,183,10.0.3.96,172.16.5.7,UDP,80,443,908821,761
2025-09-09 06:04:03.532032,2025-09-09 06:06:27.532032,144,10.0.8.96,172.16.9.166,ICMP,22,80,86965,276
2025-09-09 03:37:50.532032,2025-09-09 03:38:50.532032,60,10.0.2.180,172.16.8.74,TCP,443,53,359804,291
2025-09-09 05:41:59.532032,2025-09-09 05:42:08.532032,9,10.0.8.143,172.16.5.9,TCP,3389,110,512940,1768
2025-09-09 07:49:33.532032,2025-09-09 07:51:08.532032,95,10.0.1.20,172.16.10.67,ICMP,80,22,242263,263
2025-09-09 06:55:32.532032,2025-09-09 06:58:23.532032,171,10.0.4.8,172.16.3.179,ICMP,22,25,391057,431
2025-09-09 00:31:52.532032,2025-09-09 00:34:32.532032,160,10.0.7.29,172.16.4.12,UDP,80,53,759288,3893
2025-09-09 03:26:12.532032,2025-09-09 03:26:31.532032,19,10.0.7.72,172.16.3.252,TCP,22,25,801329,584
2025-09-08 15:43:06.532032,2025-09-08 15:44:42.532032,96,10.0.3.105,172.16.7.6,TCP,3389,443,511573,1975
2025-09-09 01:05:57.532032,2025-09-09 01:10:36.532032,279,10.0.8.134,172.16.7.243,UDP,25,3389,970223,1370
2025-09-08 17:46:07.532032,2025-09-08 17:46:29.532032,22,10.0.4.43,172.16.4.222,ICMP,110,53,667988,4309
2025-09-09 01:51:05.532032,2025-09-09 01:55:36.532032,271,10.0.1.76,172.16.10.152,TCP,53,53,974735,2180
2025-09-08 23:26:22.532032,2025-09-08 23:29:32.532032,190,10.0.5.211,172.16.2.189,UDP,25,53,712271,558
2025-09-08 15:04:54.532032,2025-09-08 15:08:50.532032,236,10.0.5.85,172.16.2.187,TCP,443,53,582787,511
2025-09-08 20:16:59.532032,2025-09-08 20:21:01.532032,242,10.0.4.92,172.16.9.251,UDP,25,25,137375,225
2025-09-08 14:20:40.532032,2025-09-08 14:23:37.532032,177,10.0.0.200,172.16.4.113,TCP,53,3389,379011,1572
2025-09-08 16:46:45.532032,2025-09-08 16:50:50.532032,245,10.0.7.158,172.16.7.54,ICMP,25,443,429383,546
2025-09-08 18:24:24.532032,2025-09-08 18:26:40.532032,136,10.0.1.212,172.16.2.28,TCP,80,110,345273,2538
2025-09-08 15:32:51.532032,2025-09-08 15:36:11.532032,200,10.0.9.226,172.16.1.141,UDP,3389,110,780147,3768
2025-09-09 05:05:36.532032,2025-09-09 05:07:55.532032,139,10.0.8.181,172.16.8.234,TCP,110,25,284048,212
2025-09-08 12:37:02.532032,2025-09-08 12:38:57.532032,115,10.0.1.93,172.16.1.13,TCP,22,443,681454,848
2025-09-09 03:08:39.532032,2025-09-09 03:10:45.532032,126,10.0.9.13,172.16.7.26,ICMP,3389,443,712815,542
2025-09-08 22:19:45.532032,2025-09-08 22:24:02.532032,257,10.0.7.108,172.16.9.105,UDP,110,25,284510,1042
2025-09-08 19:41:45.532032,2025-09-08 19:42:08.532032,23,10.0.2.92,172.16.9.200,ICMP,53,25,305635,206
2025-09-08 17:53:45.532032,2025-09-08 17:55:35.532032,110,10.0.8.208,172.16.0.190,UDP,25,443,73004,63
2025-09-08 08:39:30.532032,2025-09-08 08:42:56.532032,206,10.0.1.34,172.16.3.100,UDP,53,110,53732,56
2025-09-08 23:15:30.532032,2025-09-08 23:19:08.532032,218,10.0.9.103,172.16.3.227,UDP,110,22,964132,4342
2025-09-08 17:19:10.532032,2025-09-08 17:19:53.532032,43,10.0.9.202,172.16.5.47,UDP,80,443,769827,1058
2025-09-09 01:54:41.532032,2025-09-09 01:57:07.532032,146,10.0.5.92,172.16.3.151,ICMP,22,22,33325,36
2025-09-08 17:58:30.532032,2025-09-08 18:01:08.532032,158,10.0.10.16,172.16.3.51,ICMP,80,80,550266,851
2025-09-09 04:03:14.532032,2025-09-09 04:04:24.532032,70,10.0.0.72,172.16.10.16,TCP,80,110,167283,312
2025-09-08 16:40:32.532032,2025-09-08 16:42:43.532032,131,10.0.7.125,172.16.0.99,UDP,80,80,700773,520
2025-09-08 23:12:48.532032,2025-09-08 23:15:10.532032,142,10.0.2.176,172.16.0.32,UDP,80,22,845029,609
2025-09-08 15:59:09.532032,2025-09-08 16:03:33.532032,264,10.0.4.109,172.16.8.73,UDP,25,110,510735,352
2025-09-08 21:51:21.532032,2025-09-08 21:53:35.532032,134,10.0.7.162,172.16.5.203,TCP,53,443,666255,516
2025-09-08 23:15:28.532032,2025-09-08 23:17:05.532032,97,10.0.9.229,172.16.3.215,ICMP,25,53,487063,2399
2025-09-08 23:32:20.532032,2025-09-08 23:35:55.532032,215,10.0.3.252,172.16.6.90,TCP,110,3389,221020,211
2025-09-08 15:02:05.532032,2025-09-08 15:05:57.532032,232,10.0.3.238,172.16.2.38,TCP,3389,22,962915,818
2025-09-08 21:21:54.532032,2025-09-08 21:26:04.532032,250,10.0.2.73,172.16.8.96,TCP,53,22,222643,183
2025-09-08 23:06:53.532032,2025-09-08 23:09:07.532032,134,10.0.3.70,172.16.0.169,ICMP,3389,22,466155,706
2025-09-08 17:36:20.532032,2025-09-08 17:38:26.532032,126,10.0.4.95,172.16.1.172,UDP,25,443,183724,203
2025-09-08 20:30:07.532032,2025-09-08 20:34:00.532032,233,10.0.3.50,172.16.8.75,UDP,443,22,218565,279
2025-09-09 07:47:50.532032,2025-09-09 07:48:05.532032,15,10.0.7.3,172.16.8.17,TCP,443,3389,269705,300
2025-09-08 17:22:05.532032,2025-09-08 17:26:21.532032,256,10.0.3.134,172.16.9.146,TCP,80,25,452777,430
2025-09-09 07:36:26.532032,2025-09-09 07:37:08.532032,42,10.0.9.191,172.16.3.239,TCP,3389,22,721636,4625
2025-09-08 15:00:45.532032,2025-09-08 15:04:54.532032,249,10.0.3.94,172.16.4.15,ICMP,25,3389,277272,187
2025-09-09 03:49:57.532032,2025-09-09 03:54:01.532032,244,10.0.1.3,172.16.6.69,ICMP,443,110,584509,1744
2025-09-08 20:01:05.532032,2025-09-08 20:05:42.532032,277,10.0.8.24,172.16.0.97,UDP,3389,3389,421690,458
2025-09-08 13:16:16.532032,2025-09-08 13:19:29.532032,193,10.0.6.134,172.16.0.28,TCP,80,25,249674,1023
2025-09-09 01:43:19.532032,2025-09-09 01:46:08.532032,169,10.0.3.137,172.16.0.10,UDP,53,80,500140,336
2025-09-08 23:51:44.532032,2025-09-08 23:52:43.532032,59,10.0.0.150,172.16.9.5,TCP,110,80,202441,154
2025-09-09 00:02:49.532032,2025-09-09 00:05:10.532032,141,10.0.5.194,172.16.7.27,TCP,3389,80,704949,1038
2025-09-09 05:07:20.532032,2025-09-09 05:08:14.532032,54,10.0.6.5,172.16.6.79,UDP,25,22,223181,182
2025-09-09 01:28:23.532032,2025-09-09 01:32:20.532032,237,10.0.1.118,172.16.3.198,UDP,3389,443,547103,730
2025-09-08 09:52:10.532032,2025-09-08 09:52:12.532032,2,10.0.4.213,172.16.3.61,TCP,53,22,662703,1209
2025-09-09 06:05:54.532032,2025-09-09 06:09:39.532032,225,10.0.2.93,172.16.1.219,UDP,3389,110,879849,590
2025-09-08 13:36:16.532032,2025-09-08 13:40:47.532032,271,10.0.5.145,172.16.6.37,UDP,80,25,316930,306
2025-09-08 21:34:30.532032,2025-09-08 21:38:13.532032,223,10.0.1.17,172.16.5.46,ICMP,53,443,814537,9696
2025-09-08 11:09:19.532032,2025-09-08 11:13:10.532032,231,10.0.2.16,172.16.3.166,UDP,110,110,291033,363
2025-09-09 05:40:16.532032,2025-09-09 05:44:09.532032,233,10.0.0.7,172.16.4.12,TCP,22,53,98464,159
2025-09-08 16:41:08.532032,2025-09-08 16:45:44.532032,276,10.0.7.13,172.16.4.47,ICMP,80,80,380557,475
2025-09-08 09:45:59.532032,2025-09-08 09:49:03.532032,184,10.0.3.50,172.16.6.20,TCP,443,80,994324,2849
2025-09-08 15:46:51.532032,2025-09-08 15:47:48.532032,57,10.0.3.172,172.16.4.80,ICMP,25,3389,87116,63
2025-09-08 14:23:40.532032,2025-09-08 14:26:16.532032,156,10.0.5.151,172.16.3.10,ICMP,80,22,922415,1399
2025-09-09 06:04:51.532032,2025-09-09 06:09:13.532032,262,10.0.3.48,172.16.2.113,TCP,443,53,565833,930
2025-09-09 07:58:23.532032,2025-09-09 07:59:06.532032,43,10.0.1.131,172.16.6.137,ICMP,25,25,234119,301
2025-09-08 21:52:29.532032,2025-09-08 21:55:20.532032,171,10.0.9.234,172.16.2.51,TCP,25,53,621141,573
2025-09-08 23:49:55.532032,2025-09-08 23:54:39.532032,284,10.0.0.50,172.16.9.54,UDP,80,80,827774,733
2025-09-08 16:47:22.532032,2025-09-08 16:50:04.532032,162,10.0.0.231,172.16.3.55,ICMP,3389,80,581112,528
2025-09-09 06:02:37.532032,2025-09-09 06:04:18.532032,101,10.0.9.18,172.16.6.57,ICMP,443,110,596746,483
2025-09-08 12:53:05.532032,2025-09-08 12:56:33.532032,208,10.0.1.35,172.16.9.144,UDP,25,80,216176,1049
2025-09-08 16:10:00.532032,2025-09-08 16:14:25.532032,265,10.0.8.162,172.16.5.3,TCP,25,3389,728006,4853
2025-09-09 08:36:49.532032,2025-09-09 08:37:56.532032,67,10.0.7.137,172.16.3.106,UDP,3389,22,502405,1339
2025-09-08 16:24:21.532032,2025-09-08 16:25:34.532032,73,10.0.0.89,172.16.3.180,TCP,22,110,70109,57
2025-09-08 11:51:18.532032,2025-09-08 11:54:04.532032,166,10.0.4.21,172.16.3.153,TCP,443,3389,282810,662
2025-09-08 10:55:41.532032,2025-09-08 10:55:47.532032,6,10.0.9.69,172.16.7.243,UDP,80,22,726836,502
2025-09-09 06:52:02.532032,2025-09-09 06:53:45.532032,103,10.0.6.195,172.16.9.9,ICMP,80,25,643001,452
2025-09-08 10:05:23.532032,2025-09-08 10:08:16.532032,173,10.0.0.165,172.16.0.29,UDP,3389,110,578768,636
2025-09-09 06:21:13.532032,2025-09-09 06:25:30.532032,257,10.0.4.205,172.16.2.23,TCP,3389,443,812021,937
2025-09-08 13:31:30.532032,2025-09-08 13:35:52.532032,262,10.0.3.212,172.16.1.131,UDP,25,110,996522,1389
2025-09-08 15:29:58.532032,2025-09-08 15:32:24.532032,146,10.0.7.89,172.16.2.37,TCP,80,80,979171,724
2025-09-09 02:24:12.532032,2025-09-09 02:28:15.532032,243,10.0.10.112,172.16.6.56,TCP,110,3389,778354,2455
2025-09-09 01:49:16.532032,2025-09-09 01:52:14.532032,178,10.0.5.225,172.16.2.242,UDP,22,80,812635,586
2025-09-08 16:03:08.532032,2025-09-08 16:05:37.532032,149,10.0.2.109,172.16.5.78,TCP,53,110,730406,519
2025-09-09 00:55:28.532032,2025-09-09 00:57:38.532032,130,10.0.8.173,172.16.7.18,UDP,3389,25,76513,340
2025-09-08 22:38:02.532032,2025-09-08 22:42:37.532032,275,10.0.3.84,172.16.6.209,TCP,443,3389,132862,306
2025-09-08 15:44:36.532032,2025-09-08 15:44:38.532032,2,10.0.7.16,172.16.5.166,ICMP,443,53,331818,378
2025-09-08 14:12:12.532032,2025-09-08 14:13:50.532032,98,10.0.8.21,172.16.8.57,TCP,22,25,593411,974
2025-09-08 18:09:39.532032,2025-09-08 18:13:45.532032,246,10.0.0.67,172.16.1.44,TCP,80,110,865487,1140
2025-09-08 13:48:49.532032,2025-09-08 13:52:18.532032,209,10.0.1.69,172.16.4.185,ICMP,110,25,185726,285
2025-09-08 14:05:52.532032,2025-09-08 14:08:23.532032,151,10.0.1.160,172.16.1.228,TCP,3389,22,670558,2420
2025-09-09 04:25:13.532032,2025-09-09 04:28:41.532032,208,10.0.9.101,172.16.3.139,ICMP,53,22,366480,334
2025-09-08 20:08:33.532032,2025-09-08 20:13:32.532032,299,10.0.10.215,172.16.1.224,UDP,3389,22,632661,1441
2025-09-08 17:14:58.532032,2025-09-08 17:19:11.532032,253,10.0.1.81,172.16.0.157,UDP,80,53,57893,47
2025-09-08 19:36:15.532032,2025-09-08 19:39:56.532032,221,10.0.7.14,172.16.4.231,TCP,22,53,740656,950
2025-09-09 02:03:23.532032,2025-09-09 02:05:19.532032,116,10.0.2.103,172.16.8.5,ICMP,3389,80,797965,1029
2025-09-08 10:15:55.532032,2025-09-08 10:20:25.532032,270,10.0.1.188,172.16.3.61,TCP,22,110,368463,365
2025-09-09 03:26:19.532032,2025-09-09 03:31:17.532032,298,10.0.7.30,172.16.2.84,ICMP,25,22,477009,5962
2025-09-09 01:04:34.532032,2025-09-09 01:05:15.532032,41,10.0.9.82,172.16.3.25,TCP,3389,53,176271,535
2025-09-09 02:10:26.532032,2025-09-09 02:12:23.532032,117,10.0.1.204,172.16.9.67,TCP,80,25,408627,342
2025-09-08 16:44:42.532032,2025-09-08 16:46:40.532032,118,10.0.5.221,172.16.6.101,ICMP,443,110,496388,545
2025-09-08 09:43:54.532032,2025-09-08 09:48:52.532032,298,10.0.8.37,172.16.9.60,ICMP,25,22,565195,3767
2025-09-09 06:32:56.532032,2025-09-09 06:36:20.532032,204,10.0.5.72,172.16.3.189,UDP,110,110,978154,2016
2025-09-09 00:16:51.532032,2025-09-09 00:21:47.532032,296,10.0.0.81,172.16.3.133,ICMP,53,25,641268,2524
2025-09-08 20:14:02.532032,2025-09-08 20:17:49.532032,227,10.0.8.23,172.16.0.147,UDP,53,3389,250412,399
2025-09-09 07:21:13.532032,2025-09-09 07:25:41.532032,268,10.0.4.70,172.16.9.235,TCP,25,110,409877,1576
2025-09-08 17:04:27.532032,2025-09-08 17:08:50.532032,263,10.0.0.54,172.16.10.162,TCP,110,22,148327,282
2025-09-09 03:24:44.532032,2025-09-09 03:28:47.532032,243,10.0.6.156,172.16.3.91,ICMP,25,3389,934667,1218
2025-09-08 17:10:42.532032,2025-09-08 17:12:05.532032,83,10.0.2.8,172.16.2.119,ICMP,80,80,602893,928
2025-09-09 06:42:39.532032,2025-09-09 06:46:31.532032,232,10.0.4.228,172.16.2.89,UDP,110,22,242887,262
2025-09-08 08:43:23.532032,2025-09-08 08:45:34.532032,131,10.0.5.155,172.16.2.111,TCP,25,53,839928,1775
2025-09-09 02:04:31.532032,2025-09-09 02:09:00.532032,269,10.0.6.223,172.16.5.46,TCP,443,80,938833,11590
2025-09-09 03:40:11.532032,2025-09-09 03:45:08.532032,297,10.0.6.243,172.16.8.7,TCP,443,3389,316443,244
2025-09-08 13:35:37.532032,2025-09-08 13:37:30.532032,113,10.0.9.188,172.16.5.92,TCP,443,53,393420,609
2025-09-09 02:38:52.532032,2025-09-09 02:41:44.532032,172,10.0.10.179,172.16.7.188,TCP,110,110,73835,51
2025-09-09 00:56:48.532032,2025-09-09 00:58:33.532032,105,10.0.6.115,172.16.8.176,UDP,443,22,433846,854
2025-09-08 16:18:45.532032,2025-09-08 16:23:22.532032,277,10.0.5.108,172.16.0.248,TCP,53,443,386483,345
2025-09-08 16:14:40.532032,2025-09-08 16:16:52.532032,132,10.0.6.223,172.16.6.110,ICMP,80,3389,822681,1836
2025-09-09 05:12:14.532032,2025-09-09 05:17:02.532032,288,10.0.10.219,172.16.8.37,TCP,80,3389,82078,216
2025-09-08 20:10:28.532032,2025-09-08 20:10:33.532032,5,10.0.0.152,172.16.8.58,TCP,22,3389,116441,882
2025-09-09 05:06:28.532032,2025-09-09 05:09:35.532032,187,10.0.8.121,172.16.9.96,UDP,110,110,530685,477
2025-09-08 13:47:51.532032,2025-09-08 13:50:11.532032,140,10.0.1.235,172.16.1.254,TCP,443,80,323966,1065
2025-09-08 20:03:35.532032,2025-09-08 20:04:52.532032,77,10.0.10.193,172.16.1.84,UDP,22,80,804334,759
2025-09-08 21:19:11.532032,2025-09-08 21:21:25.532032,134,10.0.0.186,172.16.0.121,TCP,443,25,27098,18
2025-09-08 14:01:33.532032,2025-09-08 14:06:11.532032,278,10.0.9.102,172.16.0.143,UDP,80,443,176144,147
